file_id	id	entity	start_offset	end_offset	note	CUI	CODE	sentence	STR	type	part	SAB
S0370-41062016000500009	T9	retraso psicomotor	580	598	C0424230	C0424230	R41.843	Pacientes y método: Se incluyeron pacientes con TCES, edad entre 1 y 17 años, previo consentimiento informado de los padres y/o tutores. Se excluyeron pacientes con enfermedades crónicas o retraso psicomotor. Los pacientes ingresaron desde el Servicio de Urgencia, donde se les realizó scanner cerebral (TAC), clasificándose las lesiones por Escala de Marshall. Los pacientes fueron divididos en 2 grupos según criterio neuroquirúrgico: con monitorización (CM) y sin monitorización (SM) de presión intracraneana. La monitorización de la PIC se realizó a través de un catéter intraparenquimatoso 3PN Spiegelberg conectado a un monitor Spiegelberg HDM 26. Los pacientes fueron tratados de acuerdo a las guías pediátricas para TCES. Se consideró la supervivencia como los días transcurridos entre el ingreso hospitalario y el fallecimiento, o su evaluación por Escala de Glasgow para un seguimiento de 6 meses.	Déficit psicomotor	abstracts	test	SNOMEDCT2ICD10_SPA
S0375-09061500083X	T3	estenosis esofágica	75	94	C0014866	C0014866	K22.2	Mitomicina C tópica contra triamcinolona intralesional en el manejo de la estenosis esofágica por cáusticos	Obstrucción de esófago	abstracts	test	ICD10_WIKI
S0375-09061500083X	T5	estenosis esofágica	127	146	C0014866	C0014866	K22.2	La estenosis esofágica secundaria a ingestión de cáusticos es uno de los problemas de más difícil manejo. El tratamiento habitual son las dilataciones esofágicas que requiere en la mayoría de los casos un gran número de sesiones, lo cual implica tiempo, riesgos para el paciente, angustia en los familiares y en muchas ocasiones frustración para el médico.	Obstrucción de esófago	abstracts	test	ICD10_WIKI
S0375-09061500083X	T10	angustia	404	412	C0003467, C0683278	C0003467	F41.1	La estenosis esofágica secundaria a ingestión de cáusticos es uno de los problemas de más difícil manejo. El tratamiento habitual son las dilataciones esofágicas que requiere en la mayoría de los casos un gran número de sesiones, lo cual implica tiempo, riesgos para el paciente, angustia en los familiares y en muchas ocasiones frustración para el médico.	Trastorno de ansiedad generalizada	abstracts	test	ICD10CM_SPA
S0375-09061500083X	T16	estenosis esofágica	597	616	C0014866	C0014866	K22.2	Valorar la eficacia de la aplicación de mitomicina C y triamcinolona en la prevención de recurrencia de estenosis esofágica posdilatación.	Obstrucción de esófago	abstracts	test	ICD10_WIKI
S0375-09061500083X	T40	disfagia	2068	2076	C0011168	C0011168	R13.10	La mitomicina C tópica redujo considerablemente el número de dilataciones esofágicas en comparación al uso de triamcinolona intralesional para aliviar la disfagia, por lo que la sugerimos como una opción en el tratamiento de las estenosis por cáusticos.	Disfagia, no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0375-0906_PMID30591198	T24	heridas	75	82	C0043250	C0043250	T14.8	Ensayo clínico aleatorizado con diltiazem tópico para la cicatrización de heridas posthemorroidectomía	Otro traumatismo de región corporal no especificada	abstracts	test	ICD10CM_SPA
S0716-10182005000300001	T3	neutropenia febril	85	103	C0746883	C0746883	R50.81	Utilidad del factor estimulador de colonias de granulocitos (G-CSF) en episodios de neutropenia febril de alto riesgo en niños con cáncer	Fiebre asociada a afecciones clasificadas bajo otro concepto	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182005000300001	T4	cáncer	132	138	C0006826	C0006826	C80.1	Utilidad del factor estimulador de colonias de granulocitos (G-CSF) en episodios de neutropenia febril de alto riesgo en niños con cáncer	Neoplasia maligna (primaria), no especificada	abstracts	test	ICD10CM_WIKI
S0716-10182005000300001	T5	neutropenia febril	143	161	C0746883	C0746883	R50.81	La neutropenia febril (NF) secundaria a quimioterapia es causa importante de morbilidad y mortalidad en los pacientes oncológicos pediátricos.	Fiebre asociada a afecciones clasificadas bajo otro concepto	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182005000300001	T6	NF	163	165	C0162678	C0162678	Q85.01	La neutropenia febril (NF) secundaria a quimioterapia es causa importante de morbilidad y mortalidad en los pacientes oncológicos pediátricos.	Neurofibromatosis, tipo 1	abstracts	test	ICD10CM_WIKI
S0716-10182005000300001	T20	fiebre	982	988	C0015967	C0015967	R50.9	No se encontró diferencias significativas con respecto a la duración de la hospitalización (promedio grupo A 8 días vs grupo B 7 días) ni del tratamiento antimicrobiano (promedio 8 vs 7 días), de la fiebre (promedio 2 vs 3 días) y del período de neutropenia (promedio 3 vs 4 días).	Fiebre, no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182005000300001	T28	NF	504	506	C0162678	C0162678	Q85.01	El uso de factor estimulante de colonias de granulocitos (G-CSF) después de ciclos de quimioterapia intensa ha disminuido la frecuencia de complicaciones infecciosas asociadas, pero su utilización durante el episodio de NF es controvertida.	Neurofibromatosis, tipo 1	abstracts	test	ICD10CM_WIKI
S0716-10182005000300001	T29	NF	556	558	C0162678	C0162678	Q85.01	Se analizaron 35 episodios de NF de alto riesgo.	Neurofibromatosis, tipo 1	abstracts	test	ICD10CM_WIKI
S0716-10182005000300001	T33	neutropenia	1029	1040	C0027947, C0853697	C0027947	D70	No se encontró diferencias significativas con respecto a la duración de la hospitalización (promedio grupo A 8 días vs grupo B 7 días) ni del tratamiento antimicrobiano (promedio 8 vs 7 días), de la fiebre (promedio 2 vs 3 días) y del período de neutropenia (promedio 3 vs 4 días).	Neutropenia	abstracts	test	ICD10CM_WIKI
S0716-10182005000300001	T35	NF	1237	1239	C0162678	C0162678	Q85.01	Considerando la revisión de la literatura y la experiencia local creemos que el uso de G-CSF no estaría recomendado en el manejo de pacientes oncológicos con episodios de NF	Neurofibromatosis, tipo 1	abstracts	test	ICD10CM_WIKI
S0716-10182009000500008	T1	infección del tracto urinario	14	43	C0042029	C0042029	N39.0	Manejo de la infección del tracto urinario en lactantes febriles: Experiencia de tratamiento antimicrobiano intravenoso ambulatorio	Infección de tracto urinario, localización no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182009000500008	T3	febriles	57	65	C0015967	C0015967	R50.9	Manejo de la infección del tracto urinario en lactantes febriles: Experiencia de tratamiento antimicrobiano intravenoso ambulatorio	Fiebre, no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182009000500008	T7	infección del tracto urinario	273	302	C0042029	C0042029	N39.0	Objetivo: Describir la factibilidad, efectividad y seguridad del tratamiento intravenoso (iv) ambulatorio en niños de 2 meses a 2 años con infección del tracto urinario (ITU) y fiebre.	Infección de tracto urinario, localización no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182009000500008	T9	ITU	304	307	C0042029	C0042029	N39.0	Objetivo: Describir la factibilidad, efectividad y seguridad del tratamiento intravenoso (iv) ambulatorio en niños de 2 meses a 2 años con infección del tracto urinario (ITU) y fiebre.	Infección de tracto urinario, localización no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182009000500008	T10	fiebre	311	317	C0015967	C0015967	R50.9	Objetivo: Describir la factibilidad, efectividad y seguridad del tratamiento intravenoso (iv) ambulatorio en niños de 2 meses a 2 años con infección del tracto urinario (ITU) y fiebre.	Fiebre, no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182009000500008	T14	ITU	490	493	C0042029	C0042029	N39.0	Método: Entre abril 2003 y abril 2005 se realizó un estudio prospectivo en pacientes con fiebre sin foco derivados de Emergencia Infantil, finalmente diagnosticados como ITU, estableciéndose dos grupos con tratamiento iv: uno hospitalizado y otro ambulatorio. Se administró amikacina o ceftriaxona según criterio del médico de turno, hasta obtener resultado del urocultivo, y posteriormente se cambió a tratamiento oral. Se controló urocultivo intra y post tratamiento registrándose adherencia, efectividad y complicaciones.	Infección de tracto urinario, localización no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182013000400003	T57	neumonías	2110	2119	C0032285	C0032285	J18.9	Conclusión: El aseo bucal con solución en base a hierbas de Persica® y matrica tiene un efecto sobre S. pneumoniae y S. aureus de la cavidad oral en pacientes en régimen de ventilación mecánica. No obstante, se requiere de mayores estudios para considerarlo una alternativa a clorhexidina para la prevención de neumonías en pacientes de UCI.	Neumonía, microorganismo no especificado	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T3	infecciones intrahospitalarias	38	68	C0205721	C0205721	Y95	Impacto del cobre en la reducción de infecciones intrahospitalarias, mortalidad y gasto en antimicrobianos en una Unidad de Cuidados Intensivo de adultos	Afección nosocomial	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T6	infecciones nosocomiales	174	198	C0010356, C0205721	C0010356	B99.9	Introducción: Las infecciones nosocomiales incrementan la mortalidad y costos en las instituciones de salud. El revestimiento con cobre, de superficies de alto contacto en la unidad clínica en torno a los pacientes, reduce la colonización bacteriana de las mismas.	Enfermedad infecciosa no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182014000300004	T12	infecciones intrahospitalarias	526	556	C0205721	C0205721	Y95	Objetivo: Determinar el impacto del revestimiento de las superficies con cobre en la disminución de las infecciones intrahospitalarias, la mortalidad asociada a las infecciones intrahospitalarias y los costos en antimicrobianos en pacientes hospitalizados en UCI adultos en el Hospital Carlos Van Buren.	Afección nosocomial	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T13	infecciones intrahospitalarias	587	617	C0205721	C0205721	Y95	Objetivo: Determinar el impacto del revestimiento de las superficies con cobre en la disminución de las infecciones intrahospitalarias, la mortalidad asociada a las infecciones intrahospitalarias y los costos en antimicrobianos en pacientes hospitalizados en UCI adultos en el Hospital Carlos Van Buren.	Afección nosocomial	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T23	infecciones intrahospitalarias	1184	1214	C0205721	C0205721	Y95	Resultados: Ingresaron al estudio 440 pacientes, 217 pacientes (49,3%) en el grupo sin cobre y 223 en el grupo con cobre (50,7%). No se encontraron diferencias en la frecuencia de infecciones intrahospitalarias en ambos grupos. Tampoco se encontraron diferencias significativas en las tasas de neumonía asociada a ventilación mecánica (p = 0,9), infección urinaria asociada a catéter urinario (p = 0,9) y bacteremias asociada a catéter venoso central (p = 0,3). Tampoco se encontraron diferencias en la sobrevida libre de infección (p = 0,9). Se encontró un gasto menor de antimicrobianos en pacientes atendidos en unidades revestidas con cobre. Durante el período del estudio no se completó el tamaño de muestra y las diferencias no significativas podrían deberse a este hecho.	Afección nosocomial	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T26	infección urinaria asociada a catéter urinario	1350	1396	C3838785	C3838785	B99.9	Resultados: Ingresaron al estudio 440 pacientes, 217 pacientes (49,3%) en el grupo sin cobre y 223 en el grupo con cobre (50,7%). No se encontraron diferencias en la frecuencia de infecciones intrahospitalarias en ambos grupos. Tampoco se encontraron diferencias significativas en las tasas de neumonía asociada a ventilación mecánica (p = 0,9), infección urinaria asociada a catéter urinario (p = 0,9) y bacteremias asociada a catéter venoso central (p = 0,3). Tampoco se encontraron diferencias en la sobrevida libre de infección (p = 0,9). Se encontró un gasto menor de antimicrobianos en pacientes atendidos en unidades revestidas con cobre. Durante el período del estudio no se completó el tamaño de muestra y las diferencias no significativas podrían deberse a este hecho.	Enfermedad infecciosa no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182014000300004	T28	infección	1526	1535	C0009450, C3714514	C0009450	B99.9	Resultados: Ingresaron al estudio 440 pacientes, 217 pacientes (49,3%) en el grupo sin cobre y 223 en el grupo con cobre (50,7%). No se encontraron diferencias en la frecuencia de infecciones intrahospitalarias en ambos grupos. Tampoco se encontraron diferencias significativas en las tasas de neumonía asociada a ventilación mecánica (p = 0,9), infección urinaria asociada a catéter urinario (p = 0,9) y bacteremias asociada a catéter venoso central (p = 0,3). Tampoco se encontraron diferencias en la sobrevida libre de infección (p = 0,9). Se encontró un gasto menor de antimicrobianos en pacientes atendidos en unidades revestidas con cobre. Durante el período del estudio no se completó el tamaño de muestra y las diferencias no significativas podrían deberse a este hecho.	Enfermedad infecciosa no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
S0716-10182014000300004	T34	bacteriemia	1905	1916	C0004610	C0004610	A49.9	Conclusión: El uso del cobre como revestimiento de las superficies hospitalarias en UCI, mostró diferencia en la tasa de bacteriemia asociada a dispositivos venosos, aunque no significativa, y no mostró diferencia en neumonías e infecciones urinarias. Las diferencias no significativas pueden deberse a que no se completó el tamaño de la muestra. Se observó un mayor gasto de antimicrobianos en pacientes de unidades no cobrizadas, lo que plantea una nueva área de investigación.	Infección bacteriana, no especificada	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T36	neumonías	2001	2010	C0032285	C0032285	J18.9	Conclusión: El uso del cobre como revestimiento de las superficies hospitalarias en UCI, mostró diferencia en la tasa de bacteriemia asociada a dispositivos venosos, aunque no significativa, y no mostró diferencia en neumonías e infecciones urinarias. Las diferencias no significativas pueden deberse a que no se completó el tamaño de la muestra. Se observó un mayor gasto de antimicrobianos en pacientes de unidades no cobrizadas, lo que plantea una nueva área de investigación.	Neumonía, microorganismo no especificado	abstracts	test	ICD10_WIKI
S0716-10182014000300004	T37	infecciones urinarias	2013	2034	C0042029	C0042029	N39.0	Conclusión: El uso del cobre como revestimiento de las superficies hospitalarias en UCI, mostró diferencia en la tasa de bacteriemia asociada a dispositivos venosos, aunque no significativa, y no mostró diferencia en neumonías e infecciones urinarias. Las diferencias no significativas pueden deberse a que no se completó el tamaño de la muestra. Se observó un mayor gasto de antimicrobianos en pacientes de unidades no cobrizadas, lo que plantea una nueva área de investigación.	Infección de tracto urinario, localización no especificada	abstracts	test	SNOMEDCT2ICD10_SPA
