file_id	entity	cui	start	end	sentence	CUI	STR	CODE	SAB	is_icd
ES100284	osteoporosis	C0029456	965	977	La densitometría ósea (DMO) mostró osteoporosis en la columna lumbar (T score - 3, 1) y osteopenia en el cuello femoral (T score - 1,5).	C0029456	Osteoporosis relacionada con la edad, sin fractura patológica actual	M81.0	ICD10CM_SPA	True
ES100284	osteopenia	C0029453	1018	1028	La densitometría ósea (DMO) mostró osteoporosis en la columna lumbar (T score - 3, 1) y osteopenia en el cuello femoral (T score - 1,5).	C0029453	Otros trastornos especificados de densidad y estructura de hueso, localización no especificada	M85.80	SNOMEDCT2ICD10_SPA	True
ES100284	necrosis	C0151799	1411	1419	La resonancia nuclear magnética confirmó las lesiones de necrosis en ambas cabezas femorales y en ambas rodillas, tanto en su cara tibial como en la femoral.	C0151799	Gangrena, no clasificada bajo otro concepto	I96	SNOMEDCT2ICD10_SPA	True
ES100284	osteoporosis	C0029456	1720	1732	La paciente fue tratada con alendronato y suplementos de calcio y vitamina D por su osteoporosis, se suspendieron los corticoides y se aconsejó la descarga de peso de las articulaciones afectadas.	C0029456	Osteoporosis relacionada con la edad, sin fractura patológica actual	M81.0	ICD10CM_SPA	True
ES100304	enfermedad metabólica	C0025517	175	196	Mujer de 34 años de edad, de nacionalidad Argentina, remitida desde Neuropediatría a la Unidad de Enfermedades Metabólicas del Hospital Ramón y Cajal, con el fin de descartar enfermedad metabólica, por tener 2 hijos de 12 y 9 años, de diferente padre, con microcefalia y retraso mental severo.	C0025517	Trastorno metabólico, no especificado	E88.9	ICD10CM_SPA	True
ES100304	microcefalia	C0025958	256	268	Mujer de 34 años de edad, de nacionalidad Argentina, remitida desde Neuropediatría a la Unidad de Enfermedades Metabólicas del Hospital Ramón y Cajal, con el fin de descartar enfermedad metabólica, por tener 2 hijos de 12 y 9 años, de diferente padre, con microcefalia y retraso mental severo.	C0025958	Microcefalia	Q02	ICD10CM_SPA	True
ES100304	retraso mental severo	C0036857	271	292	Mujer de 34 años de edad, de nacionalidad Argentina, remitida desde Neuropediatría a la Unidad de Enfermedades Metabólicas del Hospital Ramón y Cajal, con el fin de descartar enfermedad metabólica, por tener 2 hijos de 12 y 9 años, de diferente padre, con microcefalia y retraso mental severo.	C0036857	Discapacidad intelectual grave	F72	ICD10CM_SPA	True
ES100304	malformación cardiaca	C0018798	346	367	La paciente refería haber tenido otro hijo que, por malformación cardiaca, falleció a los 3 meses de edad.	C0018798	Malformación congénita del corazón, no especificada	Q24.9	SNOMEDCT2ICD10_SPA	True
ES100304	retraso mental leve-moderado	C0026106	725	753	Se le estimó un coeficiente intelectual de 70-75, correspondiente con un retraso mental leve-moderado.	C0026106	Discapacidad intelectual leve	F70	ICD10CM_SPA	True
ES100304	PKU	C0031485	1159	1162	Los niveles de Phe al diagnóstico, entre 660 y 1.200 micromol/L condicionan una clasificación de fenotipo PKU suave-moderado.	C0031485	Fenilcetonuria clásica	E70.0	ICD10_WIKI	True
ES100304	trastornos en el metabolismo de las pterinas	C0597300	1221	1265	Se efectuó el diagnóstico diferencial con trastornos en el metabolismo de las pterinas, cuyo estudio fue normal.	C0597300	Otros tipos de trastornos metabólicos especificados	E88.89	SNOMEDCT2ICD10_SPA	True
ES100304	Fenilcetonuria	C0031485	1499	1513	Tras el diagnostico de Fenilcetonuria en la madre se realizo una sobrecarga de Tetrahidrobiopterina (BH4) para descatar una posible respuesta a este tratamiento farmacológico, ya que en algunos pacientes PKU es posible mejorar la actividad PAH al dar dosis farmacológicas de su cofactor, pero en esta paciente los niveles de fenilalanina no experimentaron cambios significativos y por lo tanto se la consideró no respondedora.	C0031485	Fenilcetonuria clásica	E70.0	ICD10_WIKI	True
ES100304	PKU	C0031485	1680	1683	Tras el diagnostico de Fenilcetonuria en la madre se realizo una sobrecarga de Tetrahidrobiopterina (BH4) para descatar una posible respuesta a este tratamiento farmacológico, ya que en algunos pacientes PKU es posible mejorar la actividad PAH al dar dosis farmacológicas de su cofactor, pero en esta paciente los niveles de fenilalanina no experimentaron cambios significativos y por lo tanto se la consideró no respondedora.	C0031485	Fenilcetonuria clásica	E70.0	ICD10_WIKI	True
ES100304	PKU	C0031485	2613	2616	Para ello ajustamos la alimentación a 20-25 g de proteínas de alto valor biológico/día (PAVB: leche, huevos, carnes, pescados, quesos, cereales y legumbres) repartidas en desayuno, comida y cena (5-10 y 10 g), con libertad en verduras, hortalizas, frutas naturales, patata pelada, aceitunas, azúcar, aceites, mantequilla, almidón de maíz (Maizena®), especias y alimentos de bajo contenido proteico Loprofín®, Aglutella® y Aproten® comprados a través de la Asociación de enfermos PKU de Madrid.	C0031485	Fenilcetonuria clásica	E70.0	ICD10_WIKI	True
ES100310	carcinoma epidermoide	C0007137	34	55	Varón de 73 años diagnosticado de carcinoma epidermoide infiltrante de orofaringe G1, cT4b cN2, en tratamiento con quimioterapia y radioterapia hasta hacía 3 meses.	C0007137	Neoplasia maligna (primaria), no especificada	C80.1	SNOMEDCT2ICD10_SPA	True
ES100310	disfagia	C0011168	175	183	Presentó disfagia secundaria a la radioterapia tanto a sólidos como a líquidos, con pérdida ponderal de 10 kilogramos (kg) en dos meses.	C0011168	Disfagia, no especificada	R13.10	ICD10CM_SPA	True
ES100310	pérdida ponderal	C1262477	250	266	Presentó disfagia secundaria a la radioterapia tanto a sólidos como a líquidos, con pérdida ponderal de 10 kilogramos (kg) en dos meses.	C1262477	Pérdida anormal de peso	R63.4	SNOMEDCT2ICD10_SPA	True
ES100310	sangrado	C0019080	468	476	Durante la realización de la endoscopia oral, se produjo sangrado al dilatar una estenosis en porción esofágica superior, por lo que se desistió de proseguir el procedimiento y se recurrió a la GRP, que se llevó a cabo sin incidencias.	C0019080	Hemorragia, no clasificada bajo otro concepto	R58	ICD10CM_SPA	True
ES100320	disnea	C0013404	94	100	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0013404	Disnea no especificada	R06.00	ICD10CM_SPA	True
ES100320	fiebre	C0015967	127	133	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100320	astenia	C0004093	135	142	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0004093	Astenia	R53.1	ICD10CM_SPA	True
ES100320	anorexia	C0003123	144	152	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0003123	Anorexia	R63.0	ICD10CM_SPA	True
ES100320	náuseas	C0027497	154	161	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0027497	Náuseas	R11.0	ICD10CM_SPA	True
ES100320	vómitos	C0042963	164	171	Mujer de 27 años, politoxicómana activa, que 15 días antes de ingresar comienza con tos seca, disnea de intensidad progresiva, fiebre, astenia, anorexia, náuseas y vómitos.	C0042963	Mareo y desvanecimiento	R42	SNOMEDCT2ICD10_SPA	True
ES100320	infección	C0009450	195	204	Tenía antecedentes de infección por VIH de reciente diagnóstico, desconociendo sus parámetros inmunológicos y virológicos.	C0009450	Enfermedad infecciosa no especificada	B99.9	SNOMEDCT2ICD10_SPA	True
ES100320	caquexia	C0006625	331	339	La exploración al ingreso mostraba caquexia, 40 respiraciones/ min., 120 latidos/min.	C0006625	Otros tipos de malestar	R53.81	SNOMEDCT2ICD10_SPA	True
ES100320	adenopatías	C0497156	420	431	TA:110/60 mm Hg, muguet, acropaquias, adenopatías cervicales bilaterales menores de 1 cm y supraclavicular derecha de 2 cm.	C0497156	Adenomegalia generalizada	R59.1	ICD10CM_SPA	True
ES100320	crepitantes	C0034642	556	567	Disminución generalizada del murmullo vesicular y crepitantes bibasales, soplo sistólico II/VI polifocal, hepatomegalia a 2 cm del borde costal y condilomas vulvares.	C0034642	Otros síntomas y signos especificados que afectan a los aparatos circulatorio y respiratorio	R09.89	SNOMEDCT2ICD10_SPA	True
ES100320	soplo sistólico	C0232257	579	594	Disminución generalizada del murmullo vesicular y crepitantes bibasales, soplo sistólico II/VI polifocal, hepatomegalia a 2 cm del borde costal y condilomas vulvares.	C0232257	Soplo cardíaco, no especificado	R01.1	ICD10CM_SPA	True
ES100320	hepatomegalia	C0019209	612	625	Disminución generalizada del murmullo vesicular y crepitantes bibasales, soplo sistólico II/VI polifocal, hepatomegalia a 2 cm del borde costal y condilomas vulvares.	C0019209	Hepatomegalia, no clasificada bajo otro concepto	R16.0	ICD10CM_SPA	True
ES100320	condilomas vulvares	C0341851	652	671	Disminución generalizada del murmullo vesicular y crepitantes bibasales, soplo sistólico II/VI polifocal, hepatomegalia a 2 cm del borde costal y condilomas vulvares.	C0341851	Verrugas (venéreas) anogenitales	A63.0	SNOMEDCT2ICD10_SPA	True
ES100320	masa mediastínica	C0240318	1103	1120	En la placa de tórax se observa una masa mediastínica anterior derecha que comprime y desplaza la tráquea y un infiltrado alveolo-intersticial bilateral.	C0240318	Tumefacción, masa o bulto localizados en el tronco	R22.2	SNOMEDCT2ICD10_SPA	True
ES100320	adenopatías axilares	C0578735	1326	1346	Posteriormente se realiza ecografía abdominal y TAC torácico, abdominal y pélvico en los que se aprecian adenopatías axilares bilaterales menores de un cm, una gran masa mediastínica que comprime tráquea y vena cava superior, patrón intersticial pulmonar en resolución y engrosamiento de pared de asas intestinales con pequeña cantidad de líquido libre entre ellas.	C0578735	Adenomegalia localizada	R59.0	SNOMEDCT2ICD10_SPA	True
ES100320	masa mediastínica	C0240318	1386	1403	Posteriormente se realiza ecografía abdominal y TAC torácico, abdominal y pélvico en los que se aprecian adenopatías axilares bilaterales menores de un cm, una gran masa mediastínica que comprime tráquea y vena cava superior, patrón intersticial pulmonar en resolución y engrosamiento de pared de asas intestinales con pequeña cantidad de líquido libre entre ellas.	C0240318	Tumefacción, masa o bulto localizados en el tronco	R22.2	SNOMEDCT2ICD10_SPA	True
ES100320	engrosamiento	C0205400	1492	1505	Posteriormente se realiza ecografía abdominal y TAC torácico, abdominal y pélvico en los que se aprecian adenopatías axilares bilaterales menores de un cm, una gran masa mediastínica que comprime tráquea y vena cava superior, patrón intersticial pulmonar en resolución y engrosamiento de pared de asas intestinales con pequeña cantidad de líquido libre entre ellas.	C0205400	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100320	insuficiencia respiratoria	C0035229	1771	1797	Se inicia tratamiento con cotrimoxazol, levofloxacino y amfotericina-B, a pesar de lo cual desarrolla insuficiencia respiratoria progresiva, precisando ventilación mecánica.	C0035229	Otras alteraciones de la respiración	R06.89	SNOMEDCT2ICD10_SPA	True
ES100320	insuficiencia respiratoria	C0035229	1896	1922	Durante los días siguientes se observa mejoría de la insuficiencia respiratoria, posibilitando la retirada de la ventilación mecánica.	C0035229	Otras alteraciones de la respiración	R06.89	SNOMEDCT2ICD10_SPA	True
ES100320	crisis	C0231224	2002	2008	Posteriormente presenta crisis tónico-clónica generalizada seguida de hemiparesia izquierda; se realiza TAC y RMN craneal, observándose una masa de pared gruesa y centro hipodenso de 4 cm de diámetro en encrucijada témporo-parieto-occipital derecha.	C0231224	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100320	hemiparesia izquierda	C0457436	2048	2069	Posteriormente presenta crisis tónico-clónica generalizada seguida de hemiparesia izquierda; se realiza TAC y RMN craneal, observándose una masa de pared gruesa y centro hipodenso de 4 cm de diámetro en encrucijada témporo-parieto-occipital derecha.	C0457436	Hemiplejia no especificada que afecta a lado no especificado	G81.90	SNOMEDCT2ICD10_SPA	True
ES100320	masa	C0577559	2118	2122	Posteriormente presenta crisis tónico-clónica generalizada seguida de hemiparesia izquierda; se realiza TAC y RMN craneal, observándose una masa de pared gruesa y centro hipodenso de 4 cm de diámetro en encrucijada témporo-parieto-occipital derecha.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100320	adenopatía	C0497156	2449	2459	Se realizó PAAF y biopsia de adenopatía supraclavicular que se informa como metástasis de tumor maligno indiferenciado de origen epitelial.	C0497156	Adenomegalia generalizada	R59.1	ICD10CM_SPA	True
ES100320	tumor maligno	C1306459	2510	2523	Se realizó PAAF y biopsia de adenopatía supraclavicular que se informa como metástasis de tumor maligno indiferenciado de origen epitelial.	C1306459	Neoplasia maligna (primaria), no especificada	C80.1	SNOMEDCT2ICD10_SPA	True
ES100320	neumonía	C0032285	3146	3154	Diagnóstico y evolución: Inicialmente se realizó el diagnóstico de neumonía difusa presuntivamente por P. carinii (P. jiroveci) y probable linfoma diseminado con afectación mediastínica, cerebral e intestinal.	C0032285	Neumonía, microorganismo no especificado	J18.9	SNOMEDCT2ICD10_SPA	True
ES100320	linfoma	C0024299	3218	3225	Diagnóstico y evolución: Inicialmente se realizó el diagnóstico de neumonía difusa presuntivamente por P. carinii (P. jiroveci) y probable linfoma diseminado con afectación mediastínica, cerebral e intestinal.	C0024299	Linfoma de Burkitt, localización no especificada	C83.70	SNOMEDCT2ICD10_SPA	True
ES100320	tumor	C0027651	3746	3751	Se propone a la paciente realizar estudio de extensión tumoral e iniciar tratamiento con poliquimioterapia, que rechaza, a pesar de explicársele que la elevada quimiosensibilidad del tumor lo hacía potencialmente curable.	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100363	anorexia	C0003123	83	91	Paciente varón de 89 años sin antecedentes patológicos de interés que consultó por anorexia de mes y medio de evolución acompañada de edema en manos y pies.	C0003123	Anorexia	R63.0	ICD10CM_SPA	True
ES100363	edema	C0013604	134	139	Paciente varón de 89 años sin antecedentes patológicos de interés que consultó por anorexia de mes y medio de evolución acompañada de edema en manos y pies.	C0013604	Edema, no especificado	R60.9	ICD10CM_SPA	True
